"date_utc","hour_utc","unix_time","temp","feels_like","pressure","humidity","wind_speed","cloudiness","precipitation","weather_main","weather_desc"
2024-12-10,20,1733860800,7.93000000000001,5.68000000000001,1011,90,3.58,100,0,"Clouds","overcast clouds"
2024-12-10,21,1733864400,6.96000000000004,3.95000000000005,1010,91,4.63,100,0,"Mist","mist"
2024-12-10,22,1733868000,6.5,3.46000000000004,1010,93,4.47,100,0,"Clouds","overcast clouds"
2024-12-10,23,1733871600,6.28000000000003,2.59000000000003,1010,95,5.81,100,0,"Mist","mist"
2024-12-11,0,1733875200,6.09000000000003,2.35000000000002,1009,95,5.81,100,0,"Mist","mist"
2024-12-11,1,1733878800,6.21000000000004,2.51000000000005,1009,94,5.81,100,0,"Mist","mist"
2024-12-11,2,1733882400,6.08000000000004,2.34000000000003,1009,94,5.81,100,0,"Mist","mist"
2024-12-11,3,1733886000,6.02000000000004,2.27000000000004,1009,94,5.81,100,0,"Clouds","overcast clouds"
2024-12-11,4,1733889600,5.62,1.76000000000005,1009,95,5.81,100,0,"Mist","mist"
2024-12-11,5,1733893200,5.40000000000003,1.48000000000002,1008,94,5.81,100,0,"Mist","mist"
2024-12-11,6,1733896800,5.12,1.13,1008,94,5.81,100,0,"Mist","mist"
2024-12-11,7,1733900400,4.85000000000002,0.78000000000003,1008,94,5.81,75,0,"Mist","mist"
2024-12-11,8,1733904000,5.14000000000004,1.15000000000003,1008,95,5.81,100,0,"Mist","mist"
2024-12-11,9,1733907600,5.14000000000004,1.15000000000003,1007,96,5.81,100,0,"Mist","mist"
2024-12-11,10,1733911200,5.28000000000003,1.33000000000004,1007,95,5.81,100,0,"Mist","mist"
2024-12-11,11,1733914800,5.04000000000002,1.03000000000003,1007,96,5.81,100,0,"Mist","mist"
2024-12-11,12,1733918400,4.68000000000001,0.57000000000005,1006,96,5.81,100,0,"Mist","mist"
2024-12-11,13,1733922000,4.21000000000004,-0.0299999999999727,1006,96,5.81,75,0,"Mist","mist"
2024-12-11,14,1733925600,3.93000000000001,-0.379999999999995,1006,93,5.81,100,0,"Clouds","overcast clouds"
2024-12-11,15,1733929200,3.86000000000001,-0.46999999999997,1006,89,5.81,100,0,"Clouds","overcast clouds"
2024-12-11,16,1733932800,3.69,-0.67999999999995,1005,88,5.81,100,0,"Clouds","overcast clouds"
2024-12-11,17,1733936400,3.97000000000003,-0.329999999999984,1003,88,5.81,75,0,"Clouds","broken clouds"
2024-12-11,18,1733940000,3.77000000000004,-0.579999999999984,1003,86,5.81,75,0,"Clouds","broken clouds"
2024-12-11,19,1733943600,3.22000000000003,-1.82999999999998,1002,87,7.15,100,0,"Clouds","overcast clouds"
2024-12-11,20,1733947200,2.99000000000001,-2.14999999999998,1002,82,7.2,100,0,"Clouds","overcast clouds"
2024-12-11,21,1733950800,2.46000000000004,-2.97999999999996,1003,80,7.6,100,0,"Clouds","overcast clouds"
2024-12-11,22,1733954400,2.24000000000001,-4.29999999999995,1002,79,10.8,100,0,"Clouds","overcast clouds"
2024-12-11,23,1733958000,1.96000000000004,-4.64999999999998,1004,84,10.73,100,0.28,"Rain","light rain"
2024-12-12,0,1733961600,0.600000000000023,-6.39999999999998,1004,86,10.73,100,0,"Clouds","overcast clouds"
2024-12-12,1,1733965200,0.350000000000023,-6.64999999999998,1004,81,10.73,4,0,"Clear","clear sky"
2024-12-12,2,1733968800,0.0400000000000205,-6.95999999999998,1005,80,10.73,7,0,"Clear","clear sky"
2024-12-12,3,1733972400,-0.0600000000000023,-7.06,1005,77,10.73,38,0,"Clouds","scattered clouds"
2024-12-12,4,1733976000,-0.310000000000002,-7.31,1005,73,10.73,54,0,"Clouds","broken clouds"
2024-12-12,5,1733979600,-0.67999999999995,-7.67999999999995,1005,75,10.73,56,0,"Clouds","broken clouds"
2024-12-12,6,1733983200,-0.879999999999995,-7.88,1005,77,10.73,62,0,"Clouds","broken clouds"
2024-12-12,7,1733986800,-1.28999999999996,-8.28999999999996,1005,77,10.73,38,0,"Clouds","scattered clouds"
2024-12-12,8,1733990400,-1.81,-8.81,1006,77,10.73,23,0,"Clouds","few clouds"
2024-12-12,9,1733994000,-2.35999999999996,-9.35999999999996,1007,78,10.73,20,0,"Clouds","few clouds"
2024-12-12,10,1733997600,-2.56999999999999,-9.56999999999999,1008,71,15.43,100,0,"Clouds","overcast clouds"
2024-12-12,11,1734001200,-4.37,-11.37,1009,65,15.2,75,0,"Clouds","broken clouds"
2024-12-12,12,1734004800,-5.38,-12.38,1011,65,15.2,31,0,"Clouds","scattered clouds"
2024-12-12,13,1734008400,-5.97999999999996,-12.98,1013,58,15.2,67,0,"Clouds","broken clouds"
2024-12-12,14,1734012000,-6.14999999999998,-13.15,1015,52,17.49,0,0,"Clear","clear sky"
2024-12-12,15,1734015600,-6.47999999999996,-13.48,1016,55,16.99,29,0,"Clouds","scattered clouds"
2024-12-12,16,1734019200,-6.44999999999999,-13.45,1017,59,16.99,22,0,"Clouds","few clouds"
2024-12-12,17,1734022800,-6.01999999999998,-13.02,1017,59,16.99,18,0,"Clouds","few clouds"
2024-12-12,18,1734026400,-5.77999999999997,-12.78,1017,61,16.99,24,0,"Clouds","few clouds"
2024-12-12,19,1734030000,-4.88,-11.88,1019,64,16.99,12,0,"Clouds","few clouds"
2024-12-12,20,1734033600,-4.75,-11.75,1021,66,16.99,44,0.23,"Snow","light snow"
2024-12-12,21,1734037200,-4.90999999999997,-11.91,1022,69,16.99,64,0.45,"Snow","light snow"
2024-12-12,22,1734040800,-4.96999999999997,-11.97,1023,67,16.99,72,0.21,"Snow","light snow"
2024-12-12,23,1734044400,-5.63999999999999,-12.64,1025,70,16.99,70,0,"Clouds","broken clouds"
2024-12-13,0,1734048000,-6.26999999999998,-13.27,1026,72,16.99,73,0,"Clouds","broken clouds"
2024-12-13,1,1734051600,-6.70999999999998,-13.71,1027,73,16.99,68,0,"Clouds","broken clouds"
2024-12-13,2,1734055200,-7.04999999999995,-14.05,1028,72,16.99,45,0,"Clouds","scattered clouds"
2024-12-13,3,1734058800,-7.41999999999996,-14.42,1028,73,16.99,31,0,"Clouds","scattered clouds"
2024-12-13,4,1734062400,-7.75,-14.75,1029,70,16.99,26,0,"Clouds","scattered clouds"
2024-12-13,5,1734066000,-8.15999999999997,-15.16,1029,68,16.99,20,0,"Clouds","few clouds"
2024-12-13,6,1734069600,-8.27999999999997,-15.28,1030,69,16.99,33,0,"Clouds","scattered clouds"
2024-12-13,7,1734073200,-8.38999999999999,-15.39,1030,70,16.99,86,0,"Clouds","overcast clouds"
2024-12-13,8,1734076800,-8.42999999999995,-15.43,1031,73,16.99,79,0,"Clouds","broken clouds"
2024-12-13,9,1734080400,-8.25,-15.25,1032,73,16.99,65,0,"Clouds","broken clouds"
2024-12-13,10,1734084000,-8.47999999999996,-15.48,1033,71,16.99,51,0,"Clouds","broken clouds"
2024-12-13,11,1734087600,-8.47999999999996,-15.48,1034,68,16.99,42,0,"Clouds","scattered clouds"
2024-12-13,12,1734091200,-8.38,-15.38,1035,69,16.99,37,0,"Clouds","scattered clouds"
2024-12-13,13,1734094800,-8.33999999999997,-15.34,1036,71,16.99,8,0,"Clear","clear sky"
2024-12-13,14,1734098400,-7.40999999999997,-14.41,1037,71,16.99,8,0,"Clear","clear sky"
2024-12-13,15,1734102000,-6.06999999999999,-13.07,1038,69,16.99,7,0,"Clear","clear sky"
2024-12-13,16,1734105600,-4.89999999999998,-11.9,1039,64,16.99,8,0,"Clear","clear sky"
2024-12-13,17,1734109200,-3.98999999999995,-10.99,1039,59,16.99,7,0,"Clear","clear sky"
2024-12-13,18,1734112800,-2.96999999999997,-9.96999999999997,1039,55,16.99,6,0,"Clear","clear sky"
2024-12-13,19,1734116400,-2.56999999999999,-9.56999999999999,1039,54,16.99,52,0,"Clouds","broken clouds"
2024-12-13,20,1734120000,-2.62,-9.62,1040,53,16.99,54,0,"Clouds","broken clouds"
2024-12-13,21,1734123600,-3.27999999999997,-10.28,1041,56,16.99,60,0,"Clouds","broken clouds"
2024-12-13,22,1734127200,-4.17999999999995,-11.18,1041,61,16.99,48,0,"Clouds","scattered clouds"
2024-12-13,23,1734130800,-5.29999999999995,-12.3,1042,65,16.99,38,0,"Clouds","scattered clouds"
2024-12-14,0,1734134400,-6.09999999999997,-13.1,1043,68,16.99,32,0,"Clouds","scattered clouds"
2024-12-14,1,1734138000,-6.91999999999996,-13.92,1043,72,16.99,0,0,"Clear","clear sky"
2024-12-14,2,1734141600,-7.22999999999996,-14.23,1044,74,16.99,0,0,"Clear","clear sky"
2024-12-14,3,1734145200,-7.63,-14.63,1044,77,16.99,0,0,"Clear","clear sky"
2024-12-14,4,1734148800,-8.19999999999999,-15.2,1044,79,16.99,0,0,"Clear","clear sky"
2024-12-14,5,1734152400,-8.22999999999996,-15.23,1045,79,16.99,0,0,"Clear","clear sky"
2024-12-14,6,1734156000,-8.57999999999998,-15.58,1045,78,16.99,0,0,"Clear","clear sky"
2024-12-14,7,1734159600,-9.09999999999997,-9.09999999999997,1045,79,1.08,0,0,"Clear","clear sky"
2024-12-14,8,1734163200,-7.94999999999999,-11.37,1046,76,1.79,0,0,"Clear","clear sky"
2024-12-14,9,1734166800,-7.64999999999998,-11.02,1046,75,1.79,0,0,"Clear","clear sky"
2024-12-14,10,1734170400,-11.62,-11.62,1046,66,0.55,1,0,"Clear","clear sky"
2024-12-14,11,1734174000,-11.62,-11.62,1046,67,0.86,3,0,"Clear","clear sky"
2024-12-14,12,1734177600,-6.02999999999997,-9.81999999999999,1047,64,2.24,3,0,"Clear","clear sky"
2024-12-14,13,1734181200,-6.02999999999997,-9.81999999999999,1047,64,2.24,8,0,"Clear","clear sky"
2024-12-14,14,1734184800,-6.79999999999995,-10.73,1047,67,2.24,9,0,"Clear","clear sky"
2024-12-14,15,1734188400,-4.44999999999999,-7.96999999999997,1047,76,2.24,17,0,"Clouds","few clouds"
2024-12-14,16,1734192000,-2.31999999999999,-6.79999999999995,1046,73,3.58,38,0,"Clouds","scattered clouds"
2024-12-14,17,1734195600,-1.19,-6.35999999999996,1046,68,4.92,45,0,"Clouds","scattered clouds"
2024-12-14,18,1734199200,-0.67999999999995,-5.71999999999997,1045,66,4.92,56,0,"Clouds","broken clouds"
2024-12-14,19,1734202800,-0.769999999999982,-6.56,1045,66,6.26,41,0,"Clouds","scattered clouds"
2024-12-14,20,1734206400,-0.560000000000002,-6.28999999999996,1044,65,6.26,68,0,"Clouds","broken clouds"
2024-12-14,21,1734210000,-0.95999999999998,-7.40999999999997,1044,68,7.6,79,0,"Clouds","broken clouds"
2024-12-14,22,1734213600,-1.42999999999995,-8.38,1044,71,8.49,77,0,"Clouds","broken clouds"
2024-12-14,23,1734217200,-1.31999999999999,-8.23999999999995,1043,73,8.49,80,0,"Clouds","broken clouds"
2024-12-15,0,1734220800,-1.08999999999997,-7.75999999999999,1043,71,8.05,84,0,"Clouds","broken clouds"
2024-12-15,1,1734224400,-0.939999999999998,-7.56999999999999,1043,70,8.05,47,0,"Clouds","scattered clouds"
2024-12-15,2,1734228000,-0.949999999999989,-7.57999999999998,1043,67,8.05,73,0,"Clouds","broken clouds"
2024-12-15,3,1734231600,-0.939999999999998,-7.73999999999995,1042,67,8.49,82,0,"Clouds","broken clouds"
2024-12-15,4,1734235200,-0.95999999999998,-7.58999999999997,1041,67,8.05,87,0,"Clouds","overcast clouds"
2024-12-15,5,1734238800,-0.95999999999998,-7.76999999999998,1040,67,8.49,89,0,"Clouds","overcast clouds"
2024-12-15,6,1734242400,-1.06,-7.71999999999997,1039,67,8.05,91,0,"Clouds","overcast clouds"
2024-12-15,7,1734246000,-1.06,-7.71999999999997,1038,67,8.05,100,0,"Clouds","overcast clouds"
2024-12-15,8,1734249600,-1.22999999999996,-5.47999999999996,1038,68,3.58,100,0,"Clouds","overcast clouds"
2024-12-15,9,1734253200,-1.47999999999996,-4.96999999999997,1037,70,2.68,100,0,"Clouds","overcast clouds"
2024-12-15,10,1734256800,-1.54999999999995,-3.23999999999995,1037,70,1.34,100,0,"Clouds","overcast clouds"
2024-12-15,11,1734260400,-1.31999999999999,-2.97999999999996,1036,71,1.34,100,0,"Clouds","overcast clouds"
2024-12-15,12,1734264000,-1.19999999999999,-1.19999999999999,1035,72,0.89,100,0,"Clouds","overcast clouds"
2024-12-15,13,1734267600,-0.949999999999989,-2.56,1035,71,1.34,100,0,"Clouds","overcast clouds"
2024-12-15,14,1734271200,-0.329999999999984,-1.85999999999996,1035,71,1.34,100,0,"Clouds","overcast clouds"
2024-12-15,15,1734274800,0.32000000000005,-3.22999999999996,1035,70,3.13,100,0,"Clouds","overcast clouds"
2024-12-15,16,1734278400,1.03000000000003,-0.319999999999993,1034,71,1.34,100,0,"Clouds","overcast clouds"
2024-12-15,17,1734282000,1.16000000000003,-3.25,1033,69,4.63,75,0,"Clouds","broken clouds"
2024-12-15,18,1734285600,1.16000000000003,-3.53999999999996,1032,74,5.14,40,0,"Clouds","scattered clouds"
2024-12-15,19,1734289200,1.57000000000005,-0.899999999999977,1032,74,2.24,100,0,"Clouds","overcast clouds"
2024-12-15,20,1734292800,1.89000000000004,-2.73999999999995,1032,73,5.36,100,0,"Clouds","overcast clouds"
2024-12-15,21,1734296400,1.81,-2.98999999999995,1031,77,5.66,100,0.59,"Snow","snow"
2024-12-15,22,1734300000,1.27000000000004,-3.27999999999997,1031,86,4.92,100,0,"Mist","mist"
2024-12-15,23,1734303600,1.32000000000005,-3.21999999999997,1030,89,4.92,100,0.55,"Snow","snow"
2024-12-16,0,1734307200,1.80000000000001,-1.79999999999995,1030,91,3.6,100,0,"Mist","mist"
2024-12-16,1,1734310800,1.93000000000001,0.0500000000000114,1029,91,1.79,100,0,"Clouds","overcast clouds"
2024-12-16,2,1734314400,2.10000000000002,0.240000000000009,1028,91,1.79,100,0,"Clouds","overcast clouds"
2024-12-16,3,1734318000,2.40000000000003,-1.04999999999995,1028,90,3.58,100,0,"Clouds","overcast clouds"
2024-12-16,4,1734321600,2.52000000000004,-0.909999999999968,1028,90,3.58,100,0,"Clouds","overcast clouds"
2024-12-16,5,1734325200,2.46000000000004,-0.979999999999961,1027,90,3.58,100,0,"Clouds","overcast clouds"
2024-12-16,6,1734328800,2.67000000000002,-0.729999999999961,1027,90,3.58,100,0,"Clouds","overcast clouds"
2024-12-16,7,1734332400,2.87,-0.479999999999961,1027,91,3.58,100,0,"Clouds","overcast clouds"
2024-12-16,8,1734336000,2.92000000000002,2.92000000000002,1026,91,0.89,100,0,"Clouds","overcast clouds"
2024-12-16,9,1734339600,3.05000000000001,1.96000000000004,1026,91,1.34,100,0,"Clouds","overcast clouds"
2024-12-16,10,1734343200,3.31,1.27000000000004,1026,91,2.12,100,0,"Clouds","overcast clouds"
2024-12-16,11,1734346800,3.40000000000003,3.40000000000003,1025,91,0.89,100,0,"Clouds","overcast clouds"
2024-12-16,12,1734350400,3.39000000000004,1.73000000000002,1025,90,1.79,100,0,"Clouds","overcast clouds"
2024-12-16,13,1734354000,3.65000000000003,0.450000000000045,1024,91,3.6,100,0,"Drizzle","light intensity drizzle"
2024-12-16,14,1734357600,3.98000000000002,0.53000000000003,1024,91,4.12,100,0,"Clouds","overcast clouds"
2024-12-16,15,1734361200,4.18000000000001,3.24000000000001,1023,89,1.34,100,0,"Clouds","overcast clouds"
2024-12-16,16,1734364800,4.52000000000004,3.04000000000002,1022,89,1.79,100,0,"Clouds","overcast clouds"
2024-12-16,17,1734368400,4.63,1.65000000000003,1021,91,3.6,100,0,"Drizzle","light intensity drizzle"
2024-12-16,18,1734372000,5.66000000000003,3.24000000000001,1020,87,3.09,75,0,"Clouds","broken clouds"
2024-12-16,19,1734375600,6.44,5.26000000000005,1018,86,1.79,100,0,"Clouds","overcast clouds"
2024-12-16,20,1734379200,6.53000000000003,4.93000000000001,1016,86,2.24,100,0,"Clouds","overcast clouds"
2024-12-16,21,1734382800,6.56,6.56,1015,85,0.89,100,0,"Clouds","overcast clouds"
2024-12-16,22,1734386400,6.21000000000004,3.02000000000004,1014,88,4.63,100,0.73,"Rain","light rain"
2024-12-16,23,1734390000,5.53000000000003,2.18000000000001,1013,92,4.63,100,1.85,"Rain","moderate rain"
2024-12-17,0,1734393600,5.18000000000001,1.74000000000001,1012,94,4.63,100,0,"Mist","mist"
2024-12-17,1,1734397200,5.34000000000003,1.94,1011,95,4.63,100,1.17,"Rain","moderate rain"
2024-12-17,2,1734400800,5.43000000000001,2.62,1010,95,3.6,100,0.41,"Rain","moderate rain"
2024-12-17,3,1734404400,6.11000000000001,4.16000000000003,1008,94,2.57,100,5.18,"Rain","heavy intensity rain"
2024-12-17,4,1734408000,6.78000000000003,5.39000000000004,1008,95,2.06,100,0,"Mist","mist"
2024-12-17,5,1734411600,7.38,5,1008,96,3.6,100,0,"Fog","fog"
2024-12-17,6,1734415200,7.91000000000003,5.64000000000004,1009,94,3.6,40,0,"Mist","mist"
2024-12-17,7,1734418800,7.90000000000003,3.37,1009,92,10.28,20,0,"Clouds","few clouds"
2024-12-17,8,1734422400,7.48000000000002,2.61000000000001,1011,84,11.18,98,0,"Clouds","overcast clouds"
2024-12-17,9,1734426000,6.76000000000005,1.09000000000003,1012,81,13.89,100,0,"Clouds","overcast clouds"
2024-12-17,10,1734429600,6.26000000000005,0.410000000000025,1013,81,13.86,99,0,"Clouds","overcast clouds"
2024-12-17,11,1734433200,6.13,0.240000000000009,1014,77,13.86,100,0,"Clouds","overcast clouds"
2024-12-17,12,1734436800,5.55000000000001,-0.549999999999955,1015,77,13.86,99,0,"Clouds","overcast clouds"
2024-12-17,13,1734440400,5.29000000000002,-0.909999999999968,1015,76,13.86,100,0,"Clouds","overcast clouds"
2024-12-17,14,1734444000,5.41000000000003,-0.739999999999952,1016,77,13.86,100,0,"Clouds","overcast clouds"
2024-12-17,15,1734447600,5.80000000000001,-0.20999999999998,1017,77,13.86,100,0,"Clouds","overcast clouds"
2024-12-17,16,1734451200,5.90000000000003,-0.0799999999999841,1017,76,13.86,98,0,"Clouds","overcast clouds"
2024-12-17,17,1734454800,5.41000000000003,-0.739999999999952,1017,79,13.86,100,0,"Clouds","overcast clouds"
2024-12-17,18,1734458400,5.36000000000001,-0.810000000000002,1018,75,13.86,97,0,"Clouds","overcast clouds"
2024-12-17,19,1734462000,5.55000000000001,-0.549999999999955,1018,69,13.86,96,0,"Clouds","overcast clouds"
2024-12-17,20,1734465600,5.23000000000002,-0.989999999999952,1019,68,13.86,88,0,"Clouds","overcast clouds"
2024-12-17,21,1734469200,4.86000000000001,-1.48999999999995,1020,66,13.86,90,0,"Clouds","overcast clouds"
2024-12-17,22,1734472800,4.17000000000002,-2.42999999999995,1021,71,13.86,92,0,"Clouds","overcast clouds"
2024-12-17,23,1734476400,4.05000000000001,-2.59999999999997,1021,71,13.86,93,0,"Clouds","overcast clouds"
2024-12-18,0,1734480000,3.74000000000001,-3.01999999999998,1023,72,13.86,94,0,"Clouds","overcast clouds"
2024-12-18,1,1734483600,3.73000000000002,-3.02999999999997,1023,72,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,2,1734487200,3.41000000000003,-3.46999999999997,1024,73,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,3,1734490800,3.28000000000003,-3.64999999999998,1024,74,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,4,1734494400,3.26000000000005,-3.66999999999996,1024,74,13.86,98,0,"Clouds","overcast clouds"
2024-12-18,5,1734498000,3.11000000000001,-3.88,1024,72,13.86,98,0,"Clouds","overcast clouds"
2024-12-18,6,1734501600,2.98000000000002,-4.01999999999998,1023,70,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,7,1734505200,2.97000000000003,-4.02999999999997,1024,72,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,8,1734508800,2.85000000000002,-4.14999999999998,1024,74,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,9,1734512400,2.81,-4.19,1023,75,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,10,1734516000,2.70000000000005,-4.29999999999995,1023,78,13.86,100,0,"Clouds","overcast clouds"
2024-12-18,11,1734519600,2.76000000000005,2.76000000000005,1023,79,0.89,100,0,"Clouds","overcast clouds"
2024-12-18,12,1734523200,2.65000000000003,0.379999999999995,1022,80,2.23,100,0,"Clouds","overcast clouds"
2024-12-18,13,1734526800,2.74000000000001,0.670000000000016,1022,79,2.06,100,0,"Clouds","overcast clouds"
2024-12-18,14,1734530400,2.88,2.88,1022,79,0.89,100,0,"Clouds","overcast clouds"
2024-12-18,15,1734534000,2.84000000000003,-1.44,1022,80,5.14,100,0,"Clouds","overcast clouds"
2024-12-18,16,1734537600,2.57000000000005,-0.859999999999957,1021,85,3.6,100,0,"Clouds","overcast clouds"
2024-12-18,17,1734541200,2.54000000000002,-0.519999999999982,1020,86,3.09,100,0,"Clouds","overcast clouds"
2024-12-18,18,1734544800,2.54000000000002,-0.899999999999977,1019,83,3.6,100,0,"Clouds","overcast clouds"
2024-12-18,19,1734548400,2.20000000000005,-0.479999999999961,1018,88,2.57,100,0,"Clouds","overcast clouds"
2024-12-18,20,1734552000,1.53000000000003,1.53000000000003,1018,90,0.89,100,0.38,"Rain","light rain"
2024-12-18,21,1734555600,1.57000000000005,-2.42999999999995,1018,90,4.12,100,0.51,"Snow","light snow"
2024-12-18,22,1734559200,1.72000000000003,-1.89999999999998,1018,88,3.6,100,0,"Clouds","overcast clouds"
2024-12-18,23,1734562800,1.75,-1.85999999999996,1018,87,3.6,100,0,"Clouds","overcast clouds"
2024-12-19,0,1734566400,1.71000000000004,-0.729999999999961,1019,87,2.24,83,0,"Clouds","broken clouds"
2024-12-19,1,1734570000,1.59000000000003,0.310000000000002,1020,87,1.34,24,0,"Clouds","few clouds"
2024-12-19,2,1734573600,1.19,-0.810000000000002,1020,86,1.79,19,0,"Clouds","few clouds"
2024-12-19,3,1734577200,1.16000000000003,-0.839999999999975,1020,82,1.79,19,0,"Clouds","few clouds"
2024-12-19,4,1734580800,0.770000000000039,-0.620000000000005,1021,80,1.34,16,0,"Clouds","few clouds"
2024-12-19,5,1734584400,0.78000000000003,-4.96999999999997,1021,79,7.15,15,0,"Clouds","few clouds"
2024-12-19,6,1734588000,0.620000000000005,-4.98999999999995,1022,77,6.71,14,0,"Clouds","few clouds"
2024-12-19,7,1734591600,-0.0299999999999727,-6.38,1023,71,8.05,10,0,"Clear","clear sky"
2024-12-19,8,1734595200,-0.789999999999964,-7.78999999999996,1024,66,9.39,10,0,"Clear","clear sky"
2024-12-19,9,1734598800,-0.95999999999998,-7.95999999999998,1025,65,9.39,9,0,"Clear","clear sky"
2024-12-19,10,1734602400,-0.919999999999959,-4.29999999999995,1026,66,2.68,8,0,"Clear","clear sky"
2024-12-19,11,1734606000,-1.02999999999997,-6.57999999999998,1027,66,5.66,100,0,"Clouds","overcast clouds"
2024-12-19,12,1734609600,-1.38,-5.27999999999997,1027,64,3.13,23,0,"Clouds","few clouds"
2024-12-19,13,1734613200,-1.91999999999996,-5,1028,63,2.24,75,0,"Clouds","broken clouds"
2024-12-19,14,1734616800,-1.94999999999999,-1.94999999999999,1028,62,0.89,88,0,"Clouds","overcast clouds"
2024-12-19,15,1734620400,-1.83999999999997,-3.56999999999999,1029,65,1.34,92,0,"Clouds","overcast clouds"
2024-12-19,16,1734624000,-1.67999999999995,-3.38999999999999,1029,66,1.34,94,0,"Clouds","overcast clouds"
2024-12-19,17,1734627600,-1.79999999999995,-3.51999999999998,1029,67,1.34,95,0,"Clouds","overcast clouds"
2024-12-19,18,1734631200,-1.41999999999996,-3.81999999999999,1029,65,1.79,89,0,"Clouds","overcast clouds"
2024-12-19,19,1734634800,-1.54999999999995,-1.54999999999995,1028,62,0.89,100,0,"Clouds","overcast clouds"
2024-12-19,20,1734638400,-1.45999999999998,-1.45999999999998,1028,62,0.89,100,0,"Clouds","overcast clouds"
2024-12-19,21,1734642000,-1.76999999999998,-1.76999999999998,1028,63,0.45,100,0,"Clouds","overcast clouds"
2024-12-19,22,1734645600,-1.78999999999996,-1.78999999999996,1028,65,0.89,100,0,"Clouds","overcast clouds"
2024-12-19,23,1734649200,-2.33999999999997,-4.88999999999999,1028,66,1.79,100,0,"Clouds","overcast clouds"
2024-12-20,0,1734652800,-2.44,-2.44,1028,68,0.45,100,0,"Clouds","overcast clouds"
2024-12-20,1,1734656400,-2.84999999999997,-4.70999999999998,1028,70,1.34,100,0,"Clouds","overcast clouds"
2024-12-20,2,1734660000,-3.08999999999997,-3.08999999999997,1027,71,0.89,100,0,"Clouds","overcast clouds"
2024-12-20,3,1734663600,-3.15999999999997,-3.15999999999997,1027,72,0.89,100,0,"Clouds","overcast clouds"
2024-12-20,4,1734667200,-3.08999999999997,-3.08999999999997,1026,69,0.89,100,0,"Clouds","overcast clouds"
2024-12-20,5,1734670800,-2.90999999999997,-9.23999999999995,1025,70,6.17,100,0,"Clouds","overcast clouds"
2024-12-20,6,1734674400,-3.37,-9.81999999999999,1024,74,6.17,100,0,"Clouds","overcast clouds"
2024-12-20,7,1734678000,-3.64999999999998,-10.65,1023,84,7.2,100,0,"Clouds","overcast clouds"
2024-12-20,8,1734681600,-3.81999999999999,-5.81,1023,87,1.34,100,0,"Clouds","overcast clouds"
2024-12-20,9,1734685200,-3.53999999999996,-10.54,1022,88,10.29,100,0,"Clouds","overcast clouds"
2024-12-20,10,1734688800,-3.63999999999999,-10.64,1022,90,9.77,100,0.29,"Snow","light snow"
2024-12-20,11,1734692400,-3.85999999999996,-10.86,1021,89,8.75,100,0.41,"Snow","light snow"
2024-12-20,12,1734696000,-3.72999999999996,-10.73,1021,88,9.77,100,0.26,"Snow","light snow"
2024-12-20,13,1734699600,-4.16999999999996,-11.17,1021,88,8.23,100,0.21,"Snow","light snow"
2024-12-20,14,1734703200,-4.37,-7.87,1021,87,2.24,100,0.31,"Snow","light snow"
2024-12-20,15,1734706800,-4.29999999999995,-11,1021,85,6.17,100,0.23,"Snow","light snow"
2024-12-20,16,1734710400,-3.82999999999998,-10.12,1021,84,5.66,100,0.17,"Snow","light snow"
2024-12-20,17,1734714000,-3.28999999999996,-9.42999999999995,1019,82,5.66,100,0.23,"Snow","light snow"
2024-12-20,18,1734717600,-3.25,-8.73999999999995,1019,82,4.63,100,0.13,"Snow","light snow"
2024-12-20,19,1734721200,-3.34999999999997,-7.60999999999996,1019,82,3.09,100,0.24,"Snow","light snow"
2024-12-20,20,1734724800,-3.44999999999999,-8.60999999999996,1019,80,4.12,100,0.26,"Snow","light snow"
2024-12-20,21,1734728400,-3.66999999999996,-10.67,1020,83,7.2,100,0,"Clouds","overcast clouds"
2024-12-20,22,1734732000,-4.14999999999998,-10.52,1020,85,5.66,100,0,"Clouds","overcast clouds"
2024-12-20,23,1734735600,-4.06999999999999,-9.75,1020,88,4.63,100,0,"Clouds","overcast clouds"
2024-12-21,0,1734739200,-4.13999999999999,-11.14,1021,88,7.2,100,0,"Clouds","overcast clouds"
2024-12-21,1,1734742800,-4.44,-11.44,1021,87,6.69,100,0,"Clouds","overcast clouds"
2024-12-21,2,1734746400,-5.06999999999999,-10.17,1021,87,3.6,100,0,"Clouds","overcast clouds"
2024-12-21,3,1734750000,-5.33999999999997,-10.94,1021,84,4.12,75,0.11,"Snow","light snow"
2024-12-21,4,1734753600,-5.54999999999995,-10.75,1021,85,3.6,100,0,"Clouds","overcast clouds"
2024-12-21,5,1734757200,-5.79999999999995,-10.56,1022,85,3.09,100,0,"Clouds","overcast clouds"
2024-12-21,6,1734760800,-6.10999999999996,-13,1022,84,5.66,100,0,"Clouds","overcast clouds"
2024-12-21,7,1734764400,-7.20999999999998,-13.24,1022,83,4.12,40,0,"Clouds","scattered clouds"
